og:44 op: 2 ig:37 | 1.68 | 1.75 | 2025-10-08 15:38:56
og:44 op: 2 ig:38 | 1.61 | 1.75 | 2025-10-08 15:38:56
og:44 op: 2 ig:39 | 1.93 | 1.93 | 2025-10-08 15:38:57
og:44 op: 3 ig: 0 | 0.13 | 0.13 | 2025-10-08 15:38:58
og:44 op: 3 ig: 1 | 0.14 | 0.14 | 2025-10-08 15:38:59
og:44 op: 3 ig: 2 | 0.42 | 0.42 | 2025-10-08 15:38:59
og:44 op: 3 ig: 3 | 0.19 | 0.42 | 2025-10-08 15:39:00
og:44 op: 3 ig: 4 | 0.32 | 0.42 | 2025-10-08 15:39:00
og:44 op: 3 ig: 5 | 0.23 | 0.42 | 2025-10-08 15:39:01
og:44 op: 3 ig: 6 | 0.28 | 0.42 | 2025-10-08 15:39:02
og:44 op: 3 ig: 7 | 0.69 | 0.69 | 2025-10-08 15:39:02
og:44 op: 3 ig: 8 | 1.34 | 1.34 | 2025-10-08 15:39:03
og:44 op: 3 ig: 9 | 0.42 | 1.34 | 2025-10-08 15:39:03
og:44 op: 3 ig:10 | 0.76 | 1.34 | 2025-10-08 15:39:04
og:44 op: 3 ig:11 | 0.85 | 1.34 | 2025-10-08 15:39:05
og:44 op: 3 ig:12 | 1.73 | 1.73 | 2025-10-08 15:39:05
og:44 op: 3 ig:13 | 2.08 | 2.08 | 2025-10-08 15:39:06
og:44 op: 3 ig:14 | 0.72 | 2.08 | 2025-10-08 15:39:06
og:44 op: 3 ig:15 | 1.52 | 2.08 | 2025-10-08 15:39:07
og:44 op: 3 ig:16 | 1.67 | 2.08 | 2025-10-08 15:39:07
og:44 op: 3 ig:17 | 2.01 | 2.08 | 2025-10-08 15:39:08
og:44 op: 3 ig:18 | 1.92 | 2.08 | 2025-10-08 15:39:09
og:44 op: 3 ig:19 | 1.42 | 2.08 | 2025-10-08 15:39:09
og:44 op: 3 ig:20 | 0.74 | 2.08 | 2025-10-08 15:39:10
og:44 op: 3 ig:21 | 1.70 | 2.08 | 2025-10-08 15:39:10
og:44 op: 3 ig:22 | 1.33 | 2.08 | 2025-10-08 15:39:11
og:44 op: 3 ig:23 | 2.18 | 2.18 | 2025-10-08 15:39:12
og:44 op: 3 ig:24 | 0.63 | 2.18 | 2025-10-08 15:39:12
og:44 op: 3 ig:25 | 2.21 | 2.21 | 2025-10-08 15:39:13
og:44 op: 3 ig:26 | 1.65 | 2.21 | 2025-10-08 15:39:13
og:44 op: 3 ig:27 | 1.95 | 2.21 | 2025-10-08 15:39:14
og:44 op: 3 ig:28 | 1.74 | 2.21 | 2025-10-08 15:39:14
og:44 op: 3 ig:29 | 1.68 | 2.21 | 2025-10-08 15:39:15
og:44 op: 3 ig:30 | 1.25 | 2.21 | 2025-10-08 15:39:16
og:44 op: 3 ig:31 | 1.68 | 2.21 | 2025-10-08 15:39:16
og:44 op: 3 ig:32 | 1.44 | 2.21 | 2025-10-08 15:39:17
og:44 op: 3 ig:33 | 1.41 | 2.21 | 2025-10-08 15:39:17
og:44 op: 3 ig:34 | 1.90 | 2.21 | 2025-10-08 15:39:18
og:44 op: 3 ig:35 | 2.25 | 2.25 | 2025-10-08 15:39:18
og:44 op: 3 ig:36 | 1.74 | 2.25 | 2025-10-08 15:39:19
og:44 op: 3 ig:37 | 2.17 | 2.25 | 2025-10-08 15:39:20
og:44 op: 3 ig:38 | 2.45 | 2.45 | 2025-10-08 15:39:20
og:44 op: 3 ig:39 | 3.00 | 3.00 | 2025-10-08 15:39:21
og:44 op: 4 ig: 0 | -0.09 | -0.09 | 2025-10-08 15:39:21
og:44 op: 4 ig: 1 | -0.10 | -0.09 | 2025-10-08 15:39:22
og:44 op: 4 ig: 2 | 0.63 | 0.63 | 2025-10-08 15:39:22
og:44 op: 4 ig: 3 | 0.17 | 0.63 | 2025-10-08 15:39:23
og:44 op: 4 ig: 4 | 0.71 | 0.71 | 2025-10-08 15:39:23
og:44 op: 4 ig: 5 | 0.46 | 0.71 | 2025-10-08 15:39:24
og:44 op: 4 ig: 6 | 0.12 | 0.71 | 2025-10-08 15:39:25
og:44 op: 4 ig: 7 | 1.04 | 1.04 | 2025-10-08 15:39:25
og:44 op: 4 ig: 8 | 0.19 | 1.04 | 2025-10-08 15:39:26
og:44 op: 4 ig: 9 | 0.68 | 1.04 | 2025-10-08 15:39:26
og:44 op: 4 ig:10 | 0.42 | 1.04 | 2025-10-08 15:39:27
og:44 op: 4 ig:11 | 0.88 | 1.04 | 2025-10-08 15:39:27
og:44 op: 4 ig:12 | 0.43 | 1.04 | 2025-10-08 15:39:28
og:44 op: 4 ig:13 | 0.99 | 1.04 | 2025-10-08 15:39:28
og:44 op: 4 ig:14 | 0.77 | 1.04 | 2025-10-08 15:39:29
og:44 op: 4 ig:15 | 0.58 | 1.04 | 2025-10-08 15:39:30
og:44 op: 4 ig:16 | 0.24 | 1.04 | 2025-10-08 15:39:30
og:44 op: 4 ig:17 | 0.34 | 1.04 | 2025-10-08 15:39:31
og:44 op: 4 ig:18 | 0.59 | 1.04 | 2025-10-08 15:39:31
og:44 op: 4 ig:19 | 0.20 | 1.04 | 2025-10-08 15:39:32
og:44 op: 4 ig:20 | 0.29 | 1.04 | 2025-10-08 15:39:32
og:44 op: 4 ig:21 | 0.49 | 1.04 | 2025-10-08 15:39:33
og:44 op: 4 ig:22 | 2.33 | 2.33 | 2025-10-08 15:39:33
og:44 op: 4 ig:23 | 1.21 | 2.33 | 2025-10-08 15:39:34
og:44 op: 4 ig:24 | 0.79 | 2.33 | 2025-10-08 15:39:34
og:44 op: 4 ig:25 | 1.24 | 2.33 | 2025-10-08 15:39:35
og:44 op: 4 ig:26 | 0.73 | 2.33 | 2025-10-08 15:39:36
og:44 op: 4 ig:27 | 1.82 | 2.33 | 2025-10-08 15:39:36
og:44 op: 4 ig:28 | 2.69 | 2.69 | 2025-10-08 15:39:37
og:44 op: 4 ig:29 | 1.02 | 2.69 | 2025-10-08 15:39:37
og:44 op: 4 ig:30 | 3.48 | 3.48 | 2025-10-08 15:39:38
og:44 op: 4 ig:31 | 1.27 | 3.48 | 2025-10-08 15:39:38
og:44 op: 4 ig:32 | 4.34 | 4.34 | 2025-10-08 15:39:39
og:44 op: 4 ig:33 | 1.57 | 4.34 | 2025-10-08 15:39:39
og:44 op: 4 ig:34 | 1.97 | 4.34 | 2025-10-08 15:39:40
og:44 op: 4 ig:35 | 1.06 | 4.34 | 2025-10-08 15:39:41
og:44 op: 4 ig:36 | 2.06 | 4.34 | 2025-10-08 15:39:41
og:44 op: 4 ig:37 | 1.31 | 4.34 | 2025-10-08 15:39:42
og:44 op: 4 ig:38 | 0.93 | 4.34 | 2025-10-08 15:39:42
og:44 op: 4 ig:39 | 1.25 | 4.34 | 2025-10-08 15:39:43
outer gen 44  0 | score=2.41 | 2025-10-08 15:38:05
outer gen 44  1 | score=2.53 | 2025-10-08 15:38:30
outer gen 44  2 | score=1.93 | 2025-10-08 15:38:57
outer gen 44  3 | score=3.00 | 2025-10-08 15:39:21
outer gen 44  4 | score=1.25 | 2025-10-08 15:39:43
outer gen 44 | fin, mu: 2.22, genmax 3.00 vs cmax 9.05 | 2025-10-08 15:39:43
outer gen 44 took 120.85s (2m)
outer gen 45 | fd=-1 | starting 2025-10-08 15:39:43
strategy_cls_CMA strat_kw_{'seed': 16} policy_cls_NNPolicy population_size_16 n_generations_40 sim_duration_20 sim_steps_per_cycle_10 fitness_<function Experiment.basic_fitness at 0x000002DBF2744EA0>
WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0100.

WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0080.

WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0100.

WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0100.

WARNING: Nan, Inf or huge value in QACC at DOF 7. The simulation is unstable. Time = 0.0080.

og:45 op: 0 ig: 0 | 0.20 | 0.20 | 2025-10-08 15:39:43
og:45 op: 0 ig: 1 | 0.27 | 0.27 | 2025-10-08 15:39:44
og:45 op: 0 ig: 2 | 0.89 | 0.89 | 2025-10-08 15:39:44
og:45 op: 0 ig: 3 | 0.29 | 0.89 | 2025-10-08 15:39:45
og:45 op: 0 ig: 4 | 0.62 | 0.89 | 2025-10-08 15:39:46
og:45 op: 0 ig: 5 | 0.79 | 0.89 | 2025-10-08 15:39:46
og:45 op: 0 ig: 6 | 2.55 | 2.55 | 2025-10-08 15:39:47
og:45 op: 0 ig: 7 | 1.83 | 2.55 | 2025-10-08 15:39:47
og:45 op: 0 ig: 8 | 1.70 | 2.55 | 2025-10-08 15:39:48
og:45 op: 0 ig: 9 | 3.10 | 3.10 | 2025-10-08 15:39:48
og:45 op: 0 ig:10 | 0.63 | 3.10 | 2025-10-08 15:39:49
og:45 op: 0 ig:11 | 2.77 | 3.10 | 2025-10-08 15:39:50
og:45 op: 0 ig:12 | 3.47 | 3.47 | 2025-10-08 15:39:50
og:45 op: 0 ig:13 | 3.29 | 3.47 | 2025-10-08 15:39:51
og:45 op: 0 ig:14 | 3.10 | 3.47 | 2025-10-08 15:39:51
og:45 op: 0 ig:15 | 3.33 | 3.47 | 2025-10-08 15:39:52
og:45 op: 0 ig:16 | 3.50 | 3.50 | 2025-10-08 15:39:52
og:45 op: 0 ig:17 | 3.27 | 3.50 | 2025-10-08 15:39:53
og:45 op: 0 ig:18 | 3.47 | 3.50 | 2025-10-08 15:39:53
og:45 op: 0 ig:19 | 3.53 | 3.53 | 2025-10-08 15:39:54
og:45 op: 0 ig:20 | 3.38 | 3.53 | 2025-10-08 15:39:55
og:45 op: 0 ig:21 | 3.41 | 3.53 | 2025-10-08 15:39:55
og:45 op: 0 ig:22 | 3.45 | 3.53 | 2025-10-08 15:39:56
og:45 op: 0 ig:23 | 3.46 | 3.53 | 2025-10-08 15:39:56
og:45 op: 0 ig:24 | 3.48 | 3.53 | 2025-10-08 15:39:57
og:45 op: 0 ig:25 | 3.27 | 3.53 | 2025-10-08 15:39:57
og:45 op: 0 ig:26 | 3.42 | 3.53 | 2025-10-08 15:39:58
og:45 op: 0 ig:27 | 3.41 | 3.53 | 2025-10-08 15:39:58
og:45 op: 0 ig:28 | 3.58 | 3.58 | 2025-10-08 15:39:59
og:45 op: 0 ig:29 | 3.63 | 3.63 | 2025-10-08 15:39:59
og:45 op: 0 ig:30 | 4.07 | 4.07 | 2025-10-08 15:40:00
og:45 op: 0 ig:31 | 3.73 | 4.07 | 2025-10-08 15:40:01
og:45 op: 0 ig:32 | 3.83 | 4.07 | 2025-10-08 15:40:01
og:45 op: 0 ig:33 | 3.45 | 4.07 | 2025-10-08 15:40:02
og:45 op: 0 ig:34 | 3.71 | 4.07 | 2025-10-08 15:40:02
og:45 op: 0 ig:35 | 3.08 | 4.07 | 2025-10-08 15:40:03
og:45 op: 0 ig:36 | 3.58 | 4.07 | 2025-10-08 15:40:03
og:45 op: 0 ig:37 | 3.78 | 4.07 | 2025-10-08 15:40:04
og:45 op: 0 ig:38 | 4.05 | 4.07 | 2025-10-08 15:40:04
og:45 op: 0 ig:39 | 3.78 | 4.07 | 2025-10-08 15:40:05
og:45 op: 1 ig: 0 | -0.09 | -0.09 | 2025-10-08 15:40:05
og:45 op: 1 ig: 1 | 0.02 | 0.02 | 2025-10-08 15:40:06
og:45 op: 1 ig: 2 | 0.47 | 0.47 | 2025-10-08 15:40:07
og:45 op: 1 ig: 3 | 0.20 | 0.47 | 2025-10-08 15:40:07
og:45 op: 1 ig: 4 | 0.45 | 0.47 | 2025-10-08 15:40:08
og:45 op: 1 ig: 5 | 0.91 | 0.91 | 2025-10-08 15:40:09
og:45 op: 1 ig: 6 | 0.18 | 0.91 | 2025-10-08 15:40:09
og:45 op: 1 ig: 7 | 0.33 | 0.91 | 2025-10-08 15:40:10
og:45 op: 1 ig: 8 | 0.47 | 0.91 | 2025-10-08 15:40:10
og:45 op: 1 ig: 9 | 1.28 | 1.28 | 2025-10-08 15:40:11
og:45 op: 1 ig:10 | 0.37 | 1.28 | 2025-10-08 15:40:12
og:45 op: 1 ig:11 | 2.01 | 2.01 | 2025-10-08 15:40:12
og:45 op: 1 ig:12 | 0.68 | 2.01 | 2025-10-08 15:40:13
og:45 op: 1 ig:13 | 0.39 | 2.01 | 2025-10-08 15:40:13
og:45 op: 1 ig:14 | 0.63 | 2.01 | 2025-10-08 15:40:14
og:45 op: 1 ig:15 | 0.61 | 2.01 | 2025-10-08 15:40:14
og:45 op: 1 ig:16 | 1.01 | 2.01 | 2025-10-08 15:40:15
og:45 op: 1 ig:17 | 0.82 | 2.01 | 2025-10-08 15:40:16
og:45 op: 1 ig:18 | 0.86 | 2.01 | 2025-10-08 15:40:16
og:45 op: 1 ig:19 | 1.59 | 2.01 | 2025-10-08 15:40:17
og:45 op: 1 ig:20 | 1.48 | 2.01 | 2025-10-08 15:40:17
og:45 op: 1 ig:21 | 0.92 | 2.01 | 2025-10-08 15:40:18
og:45 op: 1 ig:22 | 1.23 | 2.01 | 2025-10-08 15:40:19
og:45 op: 1 ig:23 | 1.92 | 2.01 | 2025-10-08 15:40:19
og:45 op: 1 ig:24 | 1.17 | 2.01 | 2025-10-08 15:40:20
og:45 op: 1 ig:25 | 1.93 | 2.01 | 2025-10-08 15:40:20
og:45 op: 1 ig:26 | 1.61 | 2.01 | 2025-10-08 15:40:21
og:45 op: 1 ig:27 | 1.80 | 2.01 | 2025-10-08 15:40:22
og:45 op: 1 ig:28 | 2.62 | 2.62 | 2025-10-08 15:40:22
og:45 op: 1 ig:29 | 1.22 | 2.62 | 2025-10-08 15:40:23
og:45 op: 1 ig:30 | 1.24 | 2.62 | 2025-10-08 15:40:23
og:45 op: 1 ig:31 | 1.64 | 2.62 | 2025-10-08 15:40:24
og:45 op: 1 ig:32 | 0.81 | 2.62 | 2025-10-08 15:40:25
og:45 op: 1 ig:33 | 3.53 | 3.53 | 2025-10-08 15:40:25
og:45 op: 1 ig:34 | 2.04 | 3.53 | 2025-10-08 15:40:26
og:45 op: 1 ig:35 | 2.32 | 3.53 | 2025-10-08 15:40:26
og:45 op: 1 ig:36 | 1.90 | 3.53 | 2025-10-08 15:40:27
og:45 op: 1 ig:37 | 2.06 | 3.53 | 2025-10-08 15:40:28
og:45 op: 1 ig:38 | 2.27 | 3.53 | 2025-10-08 15:40:28
og:45 op: 1 ig:39 | 2.61 | 3.53 | 2025-10-08 15:40:29
og:45 op: 2 ig: 0 | -0.07 | -0.07 | 2025-10-08 15:40:29
og:45 op: 2 ig: 1 | 0.05 | 0.05 | 2025-10-08 15:40:30
og:45 op: 2 ig: 2 | 0.05 | 0.05 | 2025-10-08 15:40:31
og:45 op: 2 ig: 3 | 0.31 | 0.31 | 2025-10-08 15:40:31
og:45 op: 2 ig: 4 | 0.53 | 0.53 | 2025-10-08 15:40:32
og:45 op: 2 ig: 5 | 0.64 | 0.64 | 2025-10-08 15:40:32
og:45 op: 2 ig: 6 | 0.89 | 0.89 | 2025-10-08 15:40:33
og:45 op: 2 ig: 7 | 0.26 | 0.89 | 2025-10-08 15:40:33
og:45 op: 2 ig: 8 | 0.27 | 0.89 | 2025-10-08 15:40:34
og:45 op: 2 ig: 9 | 0.28 | 0.89 | 2025-10-08 15:40:35
og:45 op: 2 ig:10 | 0.25 | 0.89 | 2025-10-08 15:40:35
og:45 op: 2 ig:11 | 0.33 | 0.89 | 2025-10-08 15:40:36
og:45 op: 2 ig:12 | 0.45 | 0.89 | 2025-10-08 15:40:37
og:45 op: 2 ig:13 | 0.85 | 0.89 | 2025-10-08 15:40:37
og:45 op: 2 ig:14 | 0.30 | 0.89 | 2025-10-08 15:40:38
og:45 op: 2 ig:15 | 0.43 | 0.89 | 2025-10-08 15:40:38
og:45 op: 2 ig:16 | 0.46 | 0.89 | 2025-10-08 15:40:39
og:45 op: 2 ig:17 | 0.45 | 0.89 | 2025-10-08 15:40:39
og:45 op: 2 ig:18 | 0.33 | 0.89 | 2025-10-08 15:40:40
og:45 op: 2 ig:19 | 0.86 | 0.89 | 2025-10-08 15:40:40
og:45 op: 2 ig:20 | 0.29 | 0.89 | 2025-10-08 15:40:41
og:45 op: 2 ig:21 | 0.64 | 0.89 | 2025-10-08 15:40:41
og:45 op: 2 ig:22 | 0.49 | 0.89 | 2025-10-08 15:40:42
og:45 op: 2 ig:23 | 0.69 | 0.89 | 2025-10-08 15:40:42
og:45 op: 2 ig:24 | 0.51 | 0.89 | 2025-10-08 15:40:43
og:45 op: 2 ig:25 | 0.68 | 0.89 | 2025-10-08 15:40:43
og:45 op: 2 ig:26 | 0.34 | 0.89 | 2025-10-08 15:40:44
og:45 op: 2 ig:27 | 0.98 | 0.98 | 2025-10-08 15:40:45
og:45 op: 2 ig:28 | 0.83 | 0.98 | 2025-10-08 15:40:45
og:45 op: 2 ig:29 | 0.83 | 0.98 | 2025-10-08 15:40:46
og:45 op: 2 ig:30 | 0.61 | 0.98 | 2025-10-08 15:40:46
og:45 op: 2 ig:31 | 0.67 | 0.98 | 2025-10-08 15:40:47
og:45 op: 2 ig:32 | 0.66 | 0.98 | 2025-10-08 15:40:47
og:45 op: 2 ig:33 | 0.62 | 0.98 | 2025-10-08 15:40:48
og:45 op: 2 ig:34 | 0.35 | 0.98 | 2025-10-08 15:40:48
og:45 op: 2 ig:35 | 0.21 | 0.98 | 2025-10-08 15:40:49
og:45 op: 2 ig:36 | 0.54 | 0.98 | 2025-10-08 15:40:49
og:45 op: 2 ig:37 | 0.62 | 0.98 | 2025-10-08 15:40:50
og:45 op: 2 ig:38 | 0.81 | 0.98 | 2025-10-08 15:40:51
og:45 op: 2 ig:39 | 0.57 | 0.98 | 2025-10-08 15:40:51
og:45 op: 3 ig: 0 | -0.02 | -0.02 | 2025-10-08 15:40:52
og:45 op: 3 ig: 1 | 0.01 | 0.01 | 2025-10-08 15:40:52
og:45 op: 3 ig: 2 | 0.12 | 0.12 | 2025-10-08 15:40:53
og:45 op: 3 ig: 3 | -0.03 | 0.12 | 2025-10-08 15:40:54
og:45 op: 3 ig: 4 | 0.35 | 0.35 | 2025-10-08 15:40:54
og:45 op: 3 ig: 5 | 0.89 | 0.89 | 2025-10-08 15:40:55
og:45 op: 3 ig: 6 | 0.42 | 0.89 | 2025-10-08 15:40:55
og:45 op: 3 ig: 7 | 0.44 | 0.89 | 2025-10-08 15:40:56
og:45 op: 3 ig: 8 | 0.30 | 0.89 | 2025-10-08 15:40:56
og:45 op: 3 ig: 9 | 0.06 | 0.89 | 2025-10-08 15:40:57
og:45 op: 3 ig:10 | 0.98 | 0.98 | 2025-10-08 15:40:57
og:45 op: 3 ig:11 | 0.92 | 0.98 | 2025-10-08 15:40:58
og:45 op: 3 ig:12 | 0.50 | 0.98 | 2025-10-08 15:40:58
og:45 op: 3 ig:13 | 0.34 | 0.98 | 2025-10-08 15:40:59
og:45 op: 3 ig:14 | 1.05 | 1.05 | 2025-10-08 15:40:59
og:45 op: 3 ig:15 | 1.33 | 1.33 | 2025-10-08 15:41:00
og:45 op: 3 ig:16 | 2.18 | 2.18 | 2025-10-08 15:41:01
og:45 op: 3 ig:17 | 0.83 | 2.18 | 2025-10-08 15:41:01
og:45 op: 3 ig:18 | 1.38 | 2.18 | 2025-10-08 15:41:02
og:45 op: 3 ig:19 | 1.63 | 2.18 | 2025-10-08 15:41:02
og:45 op: 3 ig:20 | 1.46 | 2.18 | 2025-10-08 15:41:03
og:45 op: 3 ig:21 | 1.64 | 2.18 | 2025-10-08 15:41:03
og:45 op: 3 ig:22 | 2.69 | 2.69 | 2025-10-08 15:41:04
og:45 op: 3 ig:23 | 1.44 | 2.69 | 2025-10-08 15:41:04
og:45 op: 3 ig:24 | 1.45 | 2.69 | 2025-10-08 15:41:05
og:45 op: 3 ig:25 | 1.51 | 2.69 | 2025-10-08 15:41:06
og:45 op: 3 ig:26 | 1.74 | 2.69 | 2025-10-08 15:41:06
og:45 op: 3 ig:27 | 1.55 | 2.69 | 2025-10-08 15:41:07
og:45 op: 3 ig:28 | 2.22 | 2.69 | 2025-10-08 15:41:07
og:45 op: 3 ig:29 | 1.69 | 2.69 | 2025-10-08 15:41:08
og:45 op: 3 ig:30 | 3.58 | 3.58 | 2025-10-08 15:41:08
og:45 op: 3 ig:31 | 2.78 | 3.58 | 2025-10-08 15:41:09
og:45 op: 3 ig:32 | 2.36 | 3.58 | 2025-10-08 15:41:09
og:45 op: 3 ig:33 | 2.88 | 3.58 | 2025-10-08 15:41:10
og:45 op: 3 ig:34 | 3.65 | 3.65 | 2025-10-08 15:41:10
og:45 op: 3 ig:35 | 3.68 | 3.68 | 2025-10-08 15:41:11
og:45 op: 3 ig:36 | 3.04 | 3.68 | 2025-10-08 15:41:12
og:45 op: 3 ig:37 | 3.60 | 3.68 | 2025-10-08 15:41:12
og:45 op: 3 ig:38 | 4.33 | 4.33 | 2025-10-08 15:41:13
og:45 op: 3 ig:39 | 3.60 | 4.33 | 2025-10-08 15:41:13
og:45 op: 4 ig: 0 | -0.09 | -0.09 | 2025-10-08 15:41:14
og:45 op: 4 ig: 1 | 0.65 | 0.65 | 2025-10-08 15:41:14
og:45 op: 4 ig: 2 | 0.53 | 0.65 | 2025-10-08 15:41:15
og:45 op: 4 ig: 3 | 0.15 | 0.65 | 2025-10-08 15:41:15
og:45 op: 4 ig: 4 | 0.57 | 0.65 | 2025-10-08 15:41:16
og:45 op: 4 ig: 5 | 0.10 | 0.65 | 2025-10-08 15:41:17
og:45 op: 4 ig: 6 | 0.15 | 0.65 | 2025-10-08 15:41:17
og:45 op: 4 ig: 7 | -0.09 | 0.65 | 2025-10-08 15:41:18
og:45 op: 4 ig: 8 | 0.54 | 0.65 | 2025-10-08 15:41:18
og:45 op: 4 ig: 9 | -0.05 | 0.65 | 2025-10-08 15:41:19
og:45 op: 4 ig:10 | 0.26 | 0.65 | 2025-10-08 15:41:20
og:45 op: 4 ig:11 | 0.67 | 0.67 | 2025-10-08 15:41:20
og:45 op: 4 ig:12 | 0.37 | 0.67 | 2025-10-08 15:41:21
og:45 op: 4 ig:13 | 0.23 | 0.67 | 2025-10-08 15:41:21
og:45 op: 4 ig:14 | 0.28 | 0.67 | 2025-10-08 15:41:22
og:45 op: 4 ig:15 | 0.77 | 0.77 | 2025-10-08 15:41:22
og:45 op: 4 ig:16 | 0.55 | 0.77 | 2025-10-08 15:41:23
og:45 op: 4 ig:17 | 1.03 | 1.03 | 2025-10-08 15:41:24
og:45 op: 4 ig:18 | 1.09 | 1.09 | 2025-10-08 15:41:24
og:45 op: 4 ig:19 | 0.82 | 1.09 | 2025-10-08 15:41:25
og:45 op: 4 ig:20 | 0.98 | 1.09 | 2025-10-08 15:41:25
og:45 op: 4 ig:21 | 0.91 | 1.09 | 2025-10-08 15:41:26
og:45 op: 4 ig:22 | 1.12 | 1.12 | 2025-10-08 15:41:27
og:45 op: 4 ig:23 | 1.20 | 1.20 | 2025-10-08 15:41:27
og:45 op: 4 ig:24 | 1.27 | 1.27 | 2025-10-08 15:41:28
og:45 op: 4 ig:25 | 3.23 | 3.23 | 2025-10-08 15:41:29
og:45 op: 4 ig:26 | 3.20 | 3.23 | 2025-10-08 15:41:29
og:45 op: 4 ig:27 | 2.46 | 3.23 | 2025-10-08 15:41:30
og:45 op: 4 ig:28 | 1.74 | 3.23 | 2025-10-08 15:41:31
og:45 op: 4 ig:29 | 1.97 | 3.23 | 2025-10-08 15:41:31
og:45 op: 4 ig:30 | 1.94 | 3.23 | 2025-10-08 15:41:32
og:45 op: 4 ig:31 | 2.12 | 3.23 | 2025-10-08 15:41:32
og:45 op: 4 ig:32 | 4.44 | 4.44 | 2025-10-08 15:41:33
og:45 op: 4 ig:33 | 2.98 | 4.44 | 2025-10-08 15:41:34
og:45 op: 4 ig:34 | 4.24 | 4.44 | 2025-10-08 15:41:34
og:45 op: 4 ig:35 | 2.93 | 4.44 | 2025-10-08 15:41:35
og:45 op: 4 ig:36 | 1.60 | 4.44 | 2025-10-08 15:41:35
og:45 op: 4 ig:37 | 1.91 | 4.44 | 2025-10-08 15:41:36
og:45 op: 4 ig:38 | 3.42 | 4.44 | 2025-10-08 15:41:36
og:45 op: 4 ig:39 | 4.28 | 4.44 | 2025-10-08 15:41:37
outer gen 45  0 | score=3.78 | 2025-10-08 15:40:05
outer gen 45  1 | score=2.61 | 2025-10-08 15:40:29
outer gen 45  2 | score=0.57 | 2025-10-08 15:40:51
outer gen 45  3 | score=3.60 | 2025-10-08 15:41:13
outer gen 45  4 | score=4.28 | 2025-10-08 15:41:37
outer gen 45 | fin, mu: 2.97, genmax 4.28 vs cmax 9.05 | 2025-10-08 15:41:37
outer gen 45 took 114.32s (1m)
outer gen 46 | fd=-1 | starting 2025-10-08 15:41:37
strategy_cls_CMA strat_kw_{'seed': 16} policy_cls_NNPolicy population_size_16 n_generations_40 sim_duration_20 sim_steps_per_cycle_10 fitness_<function Experiment.basic_fitness at 0x000002DBF2744EA0>
WARNING: Nan, Inf or huge value in QACC at DOF 6. The simulation is unstable. Time = 0.0080.

WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0100.

WARNING: Nan, Inf or huge value in QACC at DOF 5. The simulation is unstable. Time = 0.0080.

WARNING: Nan, Inf or huge value in QACC at DOF 2. The simulation is unstable. Time = 0.0080.

WARNING: Nan, Inf or huge value in QACC at DOF 0. The simulation is unstable. Time = 0.0100.

og:46 op: 0 ig: 0 | -0.01 | -0.01 | 2025-10-08 15:41:38
og:46 op: 0 ig: 1 | -0.02 | -0.01 | 2025-10-08 15:41:38
og:46 op: 0 ig: 2 | 0.26 | 0.26 | 2025-10-08 15:41:39
og:46 op: 0 ig: 3 | -0.02 | 0.26 | 2025-10-08 15:41:39
og:46 op: 0 ig: 4 | 0.52 | 0.52 | 2025-10-08 15:41:40
og:46 op: 0 ig: 5 | 0.34 | 0.52 | 2025-10-08 15:41:40
og:46 op: 0 ig: 6 | 0.19 | 0.52 | 2025-10-08 15:41:41
og:46 op: 0 ig: 7 | 0.89 | 0.89 | 2025-10-08 15:41:42
og:46 op: 0 ig: 8 | 0.38 | 0.89 | 2025-10-08 15:41:42
og:46 op: 0 ig: 9 | 0.75 | 0.89 | 2025-10-08 15:41:43
og:46 op: 0 ig:10 | 0.69 | 0.89 | 2025-10-08 15:41:43
og:46 op: 0 ig:11 | 1.59 | 1.59 | 2025-10-08 15:41:44
og:46 op: 0 ig:12 | 1.25 | 1.59 | 2025-10-08 15:41:44
og:46 op: 0 ig:13 | 1.38 | 1.59 | 2025-10-08 15:41:45
og:46 op: 0 ig:14 | 1.73 | 1.73 | 2025-10-08 15:41:45
og:46 op: 0 ig:15 | 1.49 | 1.73 | 2025-10-08 15:41:46
og:46 op: 0 ig:16 | 1.43 | 1.73 | 2025-10-08 15:41:47
og:46 op: 0 ig:17 | 3.32 | 3.32 | 2025-10-08 15:41:47
og:46 op: 0 ig:18 | 1.75 | 3.32 | 2025-10-08 15:41:48
og:46 op: 0 ig:19 | 3.12 | 3.32 | 2025-10-08 15:41:48
og:46 op: 0 ig:20 | 1.93 | 3.32 | 2025-10-08 15:41:49
og:46 op: 0 ig:21 | 1.48 | 3.32 | 2025-10-08 15:41:49
og:46 op: 0 ig:22 | 1.97 | 3.32 | 2025-10-08 15:41:50
og:46 op: 0 ig:23 | 1.19 | 3.32 | 2025-10-08 15:41:51
og:46 op: 0 ig:24 | 1.19 | 3.32 | 2025-10-08 15:41:51
og:46 op: 0 ig:25 | 1.26 | 3.32 | 2025-10-08 15:41:52
og:46 op: 0 ig:26 | 2.44 | 3.32 | 2025-10-08 15:41:52
